id,brightness,noisy_brightness,noisy_sigma,psnr,residual_mean,residual_std,trimmed_std,outlier_fraction,residual_corr_h,residual_corr_v,row_bias_std,col_bias_std,noisy_black_fraction,noisy_white_fraction
120,0.40619394183158875,0.40421754121780396,0.08236681669950485,16.878013610839844,-0.0019763812888413668,0.14323790371418,0.07891722023487091,0.08423313648713197,0.027434900403022766,0.02380811981856823,0.013776682317256927,0.012275055050849915,0.026581843295819984,0.008132455892151405
121,0.3082849681377411,0.3138197958469391,0.06201735511422157,18.020103454589844,0.00553484633564949,0.12547947466373444,0.07541687786579132,0.05203493944012924,0.046464595943689346,0.04812624678015709,0.014728453941643238,0.015118570998311043,0.051678973357307804,0.005172156758944028
122,0.20513232052326202,0.21861428022384644,0.039729874581098557,22.24125862121582,0.013481968082487583,0.07607141882181168,0.061662737280130386,0.004934846037063067,0.045445095747709274,0.03479483723640442,0.011793847195804119,0.01024568360298872,0.04875518356592826,0.006367837703805794
123,0.4318733215332031,0.4372737407684326,0.05814127251505852,19.444965362548828,0.005400419235229492,0.10646176338195801,0.07377566397190094,0.02375845419446701,0.03133760392665863,0.03538030385971069,0.01064950693398714,0.012726692482829094,0.003985603149539222,0.021789992180915957
124,0.3102622926235199,0.30878543853759766,0.05426517874002457,20.181262969970703,-0.001476858975365758,0.0979236364364624,0.07273971289396286,0.013170745064393351,0.012425152584910393,0.020129283890128136,0.00899397674947977,0.011419386602938175,0.013925271462168716,0.0018102548656304099
125,0.616216778755188,0.598285973072052,0.05523424223065376,19.82249641418457,-0.01793080009520054,0.10047722607851028,0.06969756633043289,0.022605367481737724,0.07503490895032883,0.07700318098068237,0.010939231142401695,0.013992154970765114,0.0028507711077238557,0.0632311376006669
126,0.3233373463153839,0.3300440013408661,0.046513013541698456,20.43466567993164,0.006706675048917532,0.09488213807344437,0.06817994266748428,0.017235451787892892,0.06463201344013214,0.05721873417496681,0.0167407114058733,0.0123288007453084,0.01600326150120329,0.023110413377022847
127,0.1445537805557251,0.16367214918136597,0.04748203605413437,20.13347816467285,0.019118381664156914,0.09660132229328156,0.0654444545507431,0.022915696887274364,0.0810578241944313,0.09081463515758514,0.011394412256777287,0.012228863313794136,0.18361460738766533,0.011488272895160382
128,0.515214741230011,0.4917123019695282,0.07752168923616409,16.770174026489258,-0.023502448573708534,0.14312435686588287,0.0808439627289772,0.0840688444489067,0.022501446306705475,0.02331571839749813,0.012141386047005653,0.013627893291413784,0.037814550798185485,0.019885421515563627
129,0.4433218240737915,0.4599595069885254,0.07073857635259628,17.113449096679688,0.016637710854411125,0.13842450082302094,0.0756969302892685,0.08218252845446829,0.02798907458782196,0.02573605440557003,0.013533308170735836,0.01636776141822338,0.0589595446068096,0.010529902672179577
130,0.2593051791191101,0.26658135652542114,0.06298636645078659,18.203718185424805,0.007276203017681837,0.12275879085063934,0.07580950856208801,0.04930586613849819,0.026398060843348503,0.023152673617005348,0.012579329311847687,0.013513291254639626,0.05754480761098079,0.000374220753735362
131,0.4300764501094818,0.4231898784637451,0.06783147156238556,17.753799438476562,-0.00688653951510787,0.12932878732681274,0.075708769261837,0.0627899830535805,0.04582397639751434,0.045152369886636734,0.015271726995706558,0.014873279258608818,0.034044961254460986,0.01851632119701962
